gene_ncbi,set
5413,genome
5414,genome
5420,genome
5422,genome
5423,genome
5424,genome
5425,genome
5426,genome
5427,genome
5428,genome
5429,genome
5430,genome
5431,genome
5432,genome
5433,genome
5434,genome
5435,genome
5436,genome
5437,genome
5438,genome
5439,genome
5440,genome
5441,genome
5442,genome
5443,genome
5444,genome
5445,genome
5446,genome
5447,genome
202051,genome
5449,genome
5450,genome
5451,genome
5452,genome
5453,genome
5454,genome
5455,genome
5456,genome
5457,genome
5458,genome
5459,genome
5460,genome
5462,genome
5463,genome
5464,genome
5465,genome
5467,genome
5468,genome
5469,genome
5470,genome
5471,genome
136541,genome
5473,genome
5475,genome
5476,genome
5478,genome
5479,genome
5480,genome
5481,genome
5493,genome
5494,genome
5495,genome
5496,genome
5498,genome
5499,genome
5500,genome
5501,genome
5502,genome
5504,genome
5506,genome
5507,genome
5509,genome
5510,genome
5511,genome
5514,genome
5515,genome
5516,genome
169355,genome
5518,genome
5519,genome
5520,genome
5521,genome
5522,genome
5523,genome
5524,genome
5525,genome
5526,genome
5527,genome
5528,genome
5529,genome
5530,genome
5531,genome
5532,genome
5533,genome
5534,genome
5535,genome
5536,genome
5537,genome
5538,genome
5539,genome
5540,genome
5542,genome
202151,genome
5544,genome
5545,genome
5546,genome
5547,genome
100996521,genome
5549,genome
5550,genome
5551,genome
5552,genome
5553,genome
5554,genome
5555,genome
5557,genome
5558,genome
346288,genome
5562,genome
5563,genome
5564,genome
5565,genome
5566,genome
5567,genome
5568,genome
5569,genome
5570,genome
5571,genome
222545,genome
5573,genome
222546,genome
5575,genome
5576,genome
5577,genome
5578,genome
5579,genome
5580,genome
5581,genome
5582,genome
5583,genome
5584,genome
5585,genome
5586,genome
5587,genome
5588,genome
5589,genome
5590,genome
5591,genome
5592,genome
5593,genome
5594,genome
5595,genome
5596,genome
5597,genome
5598,genome
5599,genome
5600,genome
5601,genome
5602,genome
5603,genome
5604,genome
5605,genome
5606,genome
5607,genome
5608,genome
5609,genome
5610,genome
5611,genome
5612,genome
5613,genome
103910,genome
5617,genome
5618,genome
5619,genome
5620,genome
5621,genome
5623,genome
5624,genome
5626,genome
5627,genome
5629,genome
5630,genome
5631,genome
5634,genome
5635,genome
5636,genome
202243,genome
5638,genome
5639,genome
5641,genome
5644,genome
5645,genome
5646,genome
100130361,genome
5648,genome
5649,genome
5650,genome
5651,genome
5652,genome
5653,genome
5654,genome
5655,genome
100996631,genome
5657,genome
5660,genome
5662,genome
5663,genome
5664,genome
5669,genome
5670,genome
5671,genome
5672,genome
5673,genome
124872,genome
5675,genome
5676,genome
170463,genome
5678,genome
497190,genome
5680,genome
5681,genome
5682,genome
5683,genome
5684,genome
5685,genome
5686,genome
5687,genome
5688,genome
5689,genome
5690,genome
5691,genome
5692,genome
5693,genome
5694,genome
5695,genome
5696,genome
5697,genome
5698,genome
5699,genome
5700,genome
5701,genome
5702,genome
202309,genome
5704,genome
5705,genome
5706,genome
5707,genome
5708,genome
5709,genome
5710,genome
5711,genome
5713,genome
5714,genome
5715,genome
5716,genome
5717,genome
5718,genome
5719,genome
5720,genome
5721,genome
431704,genome
5723,genome
5724,genome
5725,genome
5726,genome
5727,genome
5728,genome
5729,genome
5730,genome
5731,genome
5732,genome
5733,genome
5734,genome
5737,genome
5738,genome
5739,genome
5740,genome
5741,genome
5742,genome
5743,genome
5744,genome
5745,genome
5746,genome
5747,genome
100144748,genome
100996717,genome
5753,genome
5754,genome
5756,genome
5757,genome
5763,genome
5764,genome
222584,genome
202374,genome
5768,genome
5770,genome
5771,genome
169611,genome
100996746,genome
5774,genome
5775,genome
5777,genome
5778,genome
5780,genome
5781,genome
5782,genome
5783,genome
5784,genome
136853,genome
5786,genome
5787,genome
5788,genome
5789,genome
5790,genome
5791,genome
5792,genome
5793,genome
5794,genome
5795,genome
5796,genome
5797,genome
5798,genome
5799,genome
5800,genome
5801,genome
5802,genome
5803,genome
170487,genome
5805,genome
5806,genome
203054,genome
5810,genome
5813,genome
5814,genome
5816,genome
5817,genome
5818,genome
5819,genome
5822,genome
136895,genome
5824,genome
5825,genome
5826,genome
5827,genome
5828,genome
5829,genome
5830,genome
5831,genome
5832,genome
5833,genome
5834,genome
5836,genome
5837,genome
169693,genome
5858,genome
5859,genome
5860,genome
5861,genome
5862,genome
5863,genome
5864,genome
5865,genome
5866,genome
5867,genome
5868,genome
5869,genome
5870,genome
5871,genome
5872,genome
5873,genome
5874,genome
5875,genome
5876,genome
5877,genome
5878,genome
5879,genome
5880,genome
5881,genome
169714,genome
5883,genome
5884,genome
5885,genome
5886,genome
5887,genome
5888,genome
5889,genome
5890,genome
5891,genome
5892,genome
5893,genome
5894,genome
202500,genome
5896,genome
5897,genome
5898,genome
5899,genome
5900,genome
5901,genome
5902,genome
5903,genome
5905,genome
5906,genome
5908,genome
5909,genome
5910,genome
5911,genome
5912,genome
5913,genome
5914,genome
5915,genome
5916,genome
5917,genome
5918,genome
5919,genome
5920,genome
5921,genome
5922,genome
5923,genome
5924,genome
5925,genome
5926,genome
5927,genome
5928,genome
5929,genome
5930,genome
5931,genome
5932,genome
5933,genome
5934,genome
5935,genome
5936,genome
5937,genome
5939,genome
5940,genome
5947,genome
5948,genome
5949,genome
5950,genome
202559,genome
169792,genome
100996928,genome
5954,genome
5955,genome
5956,genome
5957,genome
5959,genome
645961,genome
5961,genome
5962,genome
100996939,genome
5965,genome
5966,genome
5967,genome
5968,genome
255189,genome
5970,genome
5971,genome
5972,genome
5973,genome
5976,genome
5977,genome
5978,genome
5979,genome
5980,genome
5981,genome
5982,genome
5983,genome
5984,genome
5985,genome
5986,genome
5987,genome
5988,genome
5989,genome
5990,genome
5991,genome
5992,genome
5993,genome
5994,genome
5995,genome
5996,genome
5997,genome
5998,genome
5999,genome
6000,genome
6001,genome
6002,genome
6003,genome
6004,genome
6005,genome
6006,genome
6007,genome
137075,genome
6009,genome
6010,genome
6011,genome
100996648,genome
6013,genome
6014,genome
6015,genome
6016,genome
6017,genome
6018,genome
6019,genome
100505478,genome
645974,genome
137970,genome
6035,genome
6036,genome
6037,genome
6038,genome
6039,genome
203100,genome
6041,genome
378948,genome
378949,genome
6045,genome
6046,genome
6047,genome
6048,genome
6049,genome
6050,genome
6051,genome
202658,genome
203102,genome
378950,genome
378951,genome
6059,genome
346389,genome
6091,genome
6092,genome
6093,genome
6094,genome
6095,genome
6096,genome
6097,genome
6098,genome
203111,genome
6100,genome
6101,genome
6102,genome
6103,genome
6117,genome
6118,genome
6119,genome
6120,genome
6121,genome
6122,genome
6123,genome
6124,genome
6125,genome
169966,genome
6128,genome
6129,genome
6130,genome
6132,genome
6133,genome
6134,genome
6135,genome
6136,genome
6137,genome
6138,genome
6139,genome
137209,genome
6141,genome
6142,genome
6143,genome
6144,genome
169981,genome
6146,genome
6147,genome
222659,genome
497661,genome
6152,genome
6154,genome
6155,genome
6156,genome
6157,genome
6158,genome
6159,genome
6160,genome
6161,genome
222662,genome
222663,genome
6164,genome
6165,genome
6166,genome
6167,genome
6168,genome
6169,genome
6170,genome
6171,genome
100288413,genome
6173,genome
6175,genome
6176,genome
6181,genome
6182,genome
6183,genome
6184,genome
6185,genome
6187,genome
6188,genome
6189,genome
6191,genome
6192,genome
6193,genome
6194,genome
6195,genome
6196,genome
6197,genome
6198,genome
6199,genome
6201,genome
6202,genome
6203,genome
6204,genome
6205,genome
6206,genome
6207,genome
6208,genome
6209,genome
6210,genome
6217,genome
6218,genome
6222,genome
6223,genome
6224,genome
170062,genome
6227,genome
6228,genome
6229,genome
6230,genome
6231,genome
6232,genome
6233,genome
6234,genome
6235,genome
6236,genome
6237,genome
6238,genome
6239,genome
6240,genome
6241,genome
6242,genome
170082,genome
100996693,genome
333926,genome
6247,genome
6248,genome
6249,genome
333929,genome
6251,genome
6252,genome
6253,genome
333932,genome
100996696,genome
6256,genome
6257,genome
6258,genome
6259,genome
202865,genome
6261,genome
6262,genome
6263,genome
399473,genome
399474,genome
100505724,genome
6271,genome
6272,genome
6273,genome
6274,genome
6275,genome
6276,genome
6277,genome
6278,genome
6279,genome
6280,genome
6281,genome
6282,genome
6283,genome
6284,genome
6285,genome
6286,genome
100505741,genome
6288,genome
6289,genome
137362,genome
6291,genome
6293,genome
6294,genome
6295,genome
6296,genome
6297,genome
399512,genome
6299,genome
6300,genome
6301,genome
6302,genome
6303,genome
6304,genome
6305,genome
100505753,genome
6307,genome
170589,genome
6309,genome
6310,genome
6311,genome
202915,genome
100505767,genome
6314,genome
6317,genome
6318,genome
6319,genome
6320,genome
137392,genome
6322,genome
6323,genome
6324,genome
170591,genome
6326,genome
6327,genome
6328,genome
6329,genome
6330,genome
6331,genome
6332,genome
111188157,genome
6334,genome
6335,genome
6336,genome
6337,genome
6338,genome
6339,genome
6340,genome
6341,genome
6342,genome
6343,genome
6344,genome
6345,genome
6346,genome
6347,genome
6348,genome
6351,genome
6352,genome
100526783,genome
6354,genome
6355,genome
6356,genome
6357,genome
6358,genome
6359,genome
6360,genome
6361,genome
6362,genome
6363,genome
6364,genome
157574,genome
6366,genome
6367,genome
6368,genome
6369,genome
6370,genome
432355,genome
6372,genome
6373,genome
6374,genome
6375,genome
6376,genome
6382,genome
6383,genome
6385,genome
6386,genome
6387,genome
6388,genome
6389,genome
6390,genome
6391,genome
6392,genome
100505841,genome
6396,genome
6397,genome
6398,genome
6399,genome
6400,genome
6401,genome
6402,genome
6403,genome
6404,genome
6405,genome
6406,genome
6407,genome
255275,genome
6414,genome
6415,genome
6416,genome
6418,genome
6419,genome
137492,genome
6421,genome
6422,genome
6423,genome
6424,genome
6425,genome
170261,genome
6427,genome
6428,genome
6429,genome
6430,genome
6431,genome
6432,genome
6433,genome
6434,genome
6439,genome
6440,genome
6441,genome
6442,genome
6443,genome
6444,genome
6445,genome
6446,genome
6447,genome
6448,genome
6449,genome
6450,genome
6451,genome
6452,genome
6453,genome
131540,genome
6455,genome
6456,genome
6457,genome
203062,genome
399668,genome
203068,genome
6461,genome
6462,genome
170302,genome
6464,genome
203069,genome
203074,genome
221481,genome
6468,genome
6469,genome
6470,genome
131544,genome
6472,genome
6473,genome
6474,genome
203076,genome
6476,genome
6477,genome
6478,genome
399687,genome
6480,genome
399693,genome
6482,genome
6483,genome
6484,genome
399694,genome
399697,genome
6487,genome
646066,genome
6489,genome
6490,genome
6491,genome
6492,genome
6493,genome
6494,genome
6495,genome
6496,genome
6497,genome
6498,genome
6499,genome
6500,genome
170626,genome
6502,genome
6503,genome
6504,genome
6505,genome
6506,genome
6507,genome
6508,genome
6509,genome
6510,genome
6511,genome
6512,genome
6513,genome
6514,genome
6515,genome
6517,genome
6518,genome
6519,genome
6520,genome
6521,genome
6522,genome
6523,genome
6524,genome
6525,genome
6526,genome
6527,genome
6528,genome
6529,genome
6530,genome
6531,genome
6532,genome
6533,genome
6534,genome
6535,genome
6536,genome
170370,genome
6538,genome
6539,genome
6540,genome
6541,genome
6542,genome
6543,genome
170384,genome
6545,genome
6546,genome
6547,genome
6548,genome
6549,genome
6550,genome
170392,genome
6553,genome
6554,genome
6555,genome
6556,genome
6557,genome
6558,genome
6559,genome
6560,genome
6561,genome
170394,genome
6563,genome
6564,genome
6565,genome
6566,genome
6567,genome
6568,genome
6569,genome
6570,genome
6571,genome
6572,genome
6573,genome
6574,genome
6575,genome
6576,genome
6578,genome
6579,genome
6580,genome
6581,genome
6582,genome
6583,genome
6584,genome
6585,genome
6586,genome
203190,genome
6588,genome
203197,genome
6590,genome
6591,genome
255313,genome
100506049,genome
6594,genome
6595,genome
6596,genome
6597,genome
6598,genome
6599,genome
399814,genome
6601,genome
6602,genome
6603,genome
6604,genome
6605,genome
6606,genome
6607,genome
6608,genome
6609,genome
6610,genome
6611,genome
6612,genome
6613,genome
6614,genome
6615,genome
6616,genome
6617,genome
6618,genome
6619,genome
6620,genome
6621,genome
6622,genome
6623,genome
6624,genome
6625,genome
6626,genome
6627,genome
6628,genome
6629,genome
137695,genome
6631,genome
6632,genome
6633,genome
6634,genome
6635,genome
6636,genome
6637,genome
6638,genome
203238,genome
6640,genome
6641,genome
6642,genome
6643,genome
170482,genome
6645,genome
6646,genome
6647,genome
6648,genome
6649,genome
6650,genome
6651,genome
6652,genome
6653,genome
6654,genome
6655,genome
6656,genome
6657,genome
6658,genome
6659,genome
6660,genome
203260,genome
6662,genome
6663,genome
6664,genome
6665,genome
6666,genome
6667,genome
6668,genome
137735,genome
6670,genome
6671,genome
6672,genome
170506,genome
6674,genome
6675,genome
6676,genome
6677,genome
6678,genome
203286,genome
399888,genome
646103,genome
6683,genome
203228,genome
6688,genome
6689,genome
6690,genome
6691,genome
6692,genome
6693,genome
6694,genome
6695,genome
6696,genome
6697,genome
6698,genome
6699,genome
6700,genome
6701,genome
399909,genome
6703,genome
6704,genome
6705,genome
6706,genome
6707,genome
6708,genome
6709,genome
6710,genome
6711,genome
6712,genome
6713,genome
6714,genome
6715,genome
6716,genome
6717,genome
6718,genome
346517,genome
6720,genome
6721,genome
6722,genome
6723,genome
203328,genome
6725,genome
6726,genome
6727,genome
6728,genome
6729,genome
6730,genome
6731,genome
6732,genome
6733,genome
6734,genome
170572,genome
6736,genome
6737,genome
6738,genome
170575,genome
399947,genome
6741,genome
6742,genome
137814,genome
6744,genome
6745,genome
6746,genome
6747,genome
6748,genome
6749,genome
6750,genome
6751,genome
6752,genome
6753,genome
6754,genome
6755,genome
6756,genome
6757,genome
6758,genome
6759,genome
6760,genome
399968,genome
137835,genome
6764,genome
399979,genome
346528,genome
6767,genome
6768,genome
6769,genome
6770,genome
203245,genome
6772,genome
6773,genome
6774,genome
6775,genome
6776,genome
6777,genome
6778,genome
6779,genome
6780,genome
6781,genome
6782,genome
6783,genome
157657,genome
6785,genome
6786,genome
6787,genome
6788,genome
6789,genome
6790,genome
170622,genome
6792,genome
6793,genome
6794,genome
6795,genome
137868,genome
6799,genome
137872,genome
6801,genome
6804,genome
203413,genome
6809,genome
6810,genome
6811,genome
6812,genome
6814,genome
6815,genome
137886,genome
6817,genome
6818,genome
6819,genome
6820,genome
6821,genome
6822,genome
203427,genome
203430,genome
286827,genome
6827,genome
6829,genome
6830,genome
137902,genome
6832,genome
6833,genome
6834,genome
6835,genome
6836,genome
6837,genome
6838,genome
6839,genome
6840,genome
170679,genome
170680,genome
6843,genome
6844,genome
6845,genome
6846,genome
6847,genome
170685,genome
170689,genome
6850,genome
170690,genome
170691,genome
6853,genome
6854,genome
6855,genome
6856,genome
6857,genome
170692,genome
400073,genome
6860,genome
6861,genome
6862,genome
6863,genome
6865,genome
6866,genome
6867,genome
6868,genome
6869,genome
6870,genome
6871,genome
6872,genome
6873,genome
6874,genome
6875,genome
6876,genome
6877,genome
6878,genome
6879,genome
6880,genome
6881,genome
6882,genome
6883,genome
6884,genome
6885,genome
6886,genome
6887,genome
6888,genome
6890,genome
6891,genome
6892,genome
137964,genome
6894,genome
6895,genome
6897,genome
6898,genome
6899,genome
6900,genome
6901,genome
6902,genome
6903,genome
6904,genome
6905,genome
6906,genome
6907,genome
6908,genome
6909,genome
6910,genome
6911,genome
400120,genome
6913,genome
203522,genome
6915,genome
6916,genome
6917,genome
203523,genome
6919,genome
6920,genome
6921,genome
137994,genome
6923,genome
6924,genome
6925,genome
6926,genome
6927,genome
6928,genome
6929,genome
170712,genome
6932,genome
6934,genome
6935,genome
6936,genome
138009,genome
6938,genome
6939,genome
6940,genome
6941,genome
6942,genome
6943,genome
6944,genome
6945,genome
203547,genome
6947,genome
6948,genome
6949,genome
6950,genome
727838,genome
6954,genome
203562,genome
727851,genome
203569,genome
727857,genome
727866,genome
138046,genome
6975,genome
138050,genome
170825,genome
6988,genome
6990,genome
6991,genome
6992,genome
6993,genome
138065,genome
6996,genome
6997,genome
6998,genome
6999,genome
138162,genome
7001,genome
727897,genome
7003,genome
7004,genome
7005,genome
7006,genome
7007,genome
7008,genome
7009,genome
7010,genome
7011,genome
170850,genome
7013,genome
7014,genome
7015,genome
7016,genome
400224,genome
7018,genome
7019,genome
7020,genome
7021,genome
7022,genome
7023,genome
7024,genome
7025,genome
7026,genome
7027,genome
254272,genome
7029,genome
7030,genome
7031,genome
7032,genome
7033,genome
646174,genome
7035,genome
7036,genome
7037,genome
7038,genome
7039,genome
7040,genome
7041,genome
7042,genome
7043,genome
7044,genome
7045,genome
7046,genome
7047,genome
7048,genome
7049,genome
7050,genome
7051,genome
7052,genome
7053,genome
7054,genome
7056,genome
7057,genome
7058,genome
7059,genome
7060,genome
727957,genome
7062,genome
7064,genome
7066,genome
7067,genome
7068,genome
7069,genome
7070,genome
7071,genome
7072,genome
7073,genome
7074,genome
7075,genome
7076,genome
7077,genome
7078,genome
7079,genome
7080,genome
138151,genome
7082,genome
7083,genome
7084,genome
255411,genome
7086,genome
7087,genome
7088,genome
7089,genome
7090,genome
7091,genome
7092,genome
7093,genome
7094,genome
7095,genome
7096,genome
7097,genome
7098,genome
7099,genome
7100,genome
7101,genome
7102,genome
7103,genome
7104,genome
7105,genome
7106,genome
7107,genome
7108,genome
7109,genome
7110,genome
7111,genome
7112,genome
100506564,genome
7114,genome
170954,genome
164237,genome
170958,genome
170959,genome
170960,genome
7122,genome
7123,genome
7124,genome
7125,genome
7126,genome
7127,genome
7128,genome
138199,genome
7130,genome
100506581,genome
7132,genome
7133,genome
7134,genome
7135,genome
7136,genome
7137,genome
7138,genome
7139,genome
7140,genome
7141,genome
7142,genome
7143,genome
728036,genome
7145,genome
728042,genome
7148,genome
7150,genome
728047,genome
7153,genome
728049,genome
7155,genome
7156,genome
7157,genome
7158,genome
7159,genome
346606,genome
7161,genome
7162,genome
7163,genome
7164,genome
7165,genome
7166,genome
7167,genome
7168,genome
7169,genome
7170,genome
7171,genome
7172,genome
7173,genome
7174,genome
7175,genome
138240,genome
7177,genome
7178,genome
7179,genome
7180,genome
7181,genome
7182,genome
138255,genome
7184,genome
7185,genome
7186,genome
7187,genome
7188,genome
7189,genome
171023,genome
171024,genome
728082,genome
728090,genome
7200,genome
7201,genome
728096,genome
7203,genome
7204,genome
7205,genome
100506658,genome
7216,genome
728113,genome
7220,genome
728116,genome
7222,genome
7223,genome
7224,genome
7225,genome
7226,genome
7227,genome
728118,genome
122526777,genome
122526779,genome
122526780,genome
728130,genome
138307,genome
400451,genome
728132,genome
138311,genome
728137,genome
7247,genome
7248,genome
7249,genome
7251,genome
7252,genome
7253,genome
7257,genome
7258,genome
7259,genome
7260,genome
7262,genome
7263,genome
7264,genome
7265,genome
7266,genome
7267,genome
7268,genome
7270,genome
7272,genome
7273,genome
7274,genome
7275,genome
7276,genome
7277,genome
7278,genome
7280,genome
100506736,genome
7283,genome
7284,genome
400499,genome
7286,genome
7287,genome
7288,genome
7289,genome
7290,genome
7291,genome
7292,genome
7293,genome
7294,genome
7295,genome
7296,genome
7297,genome
7298,genome
7299,genome
728194,genome
7301,genome
7305,genome
7306,genome
7307,genome
7311,genome
7314,genome
7316,genome
7317,genome
7318,genome
7319,genome
7320,genome
7321,genome
7322,genome
7323,genome
7324,genome
7325,genome
7326,genome
7327,genome
7328,genome
7329,genome
171169,genome
728224,genome
7332,genome
728226,genome
7334,genome
7335,genome
7336,genome
7337,genome
171177,genome
728229,genome
7341,genome
7342,genome
7343,genome
728239,genome
7345,genome
7347,genome
7348,genome
7349,genome
7350,genome
7351,genome
7352,genome
7353,genome
164284,genome
7355,genome
7356,genome
7357,genome
7358,genome
138428,genome
7360,genome
138429,genome
400569,genome
7363,genome
7364,genome
7365,genome
7366,genome
7367,genome
7368,genome
7369,genome
400581,genome
7371,genome
7372,genome
7373,genome
7374,genome
7375,genome
7376,genome
728269,genome
7378,genome
7379,genome
7380,genome
7381,genome
171222,genome
728276,genome
7384,genome
7385,genome
7386,genome
728279,genome
7388,genome
7389,genome
7390,genome
7391,genome
7392,genome
7398,genome
7399,genome
138241,genome
7401,genome
7402,genome
7403,genome
7404,genome
7405,genome
138474,genome
7407,genome
7408,genome
7409,genome
7410,genome
7411,genome
7412,genome
400629,genome
7414,genome
7415,genome
7416,genome
7417,genome
728310,genome
7419,genome
7421,genome
7422,genome
7423,genome
7424,genome
7425,genome
728317,genome
728318,genome
7428,genome
7429,genome
7430,genome
7431,genome
7432,genome
7433,genome
7434,genome
7436,genome
7439,genome
7441,genome
7442,genome
7443,genome
7444,genome
728340,genome
7447,genome
7448,genome
728343,genome
7450,genome
400668,genome
7453,genome
7454,genome
7455,genome
7456,genome
400673,genome
7458,genome
7461,genome
7462,genome
728358,genome
7464,genome
7465,genome
7466,genome
728361,genome
7468,genome
7469,genome
7471,genome
7472,genome
7473,genome
7474,genome
7475,genome
7476,genome
7477,genome
7478,genome
7479,genome
7480,genome
7481,genome
7482,genome
7483,genome
7484,genome
7485,genome
7486,genome
728378,genome
728379,genome
7490,genome
728386,genome
400709,genome
7494,genome
164312,genome
346673,genome
400713,genome
7498,genome
7499,genome
728392,genome
728393,genome
728395,genome
7504,genome
400720,genome
728400,genome
7507,genome
7508,genome
728403,genome
728405,genome
7511,genome
7512,genome
7514,genome
7515,genome
7516,genome
7517,genome
7518,genome
400735,genome
7520,genome
400736,genome
728419,genome
7525,genome
7528,genome
7529,genome
196883,genome
7531,genome
7532,genome
7533,genome
7534,genome
7535,genome
7536,genome
400745,genome
7538,genome
7539,genome
7541,genome
7542,genome
7543,genome
7544,genome
7545,genome
7546,genome
7547,genome
400757,genome
7549,genome
171389,genome
7551,genome
7552,genome
7553,genome
7554,genome
7555,genome
7556,genome
171392,genome
7559,genome
7561,genome
7562,genome
728458,genome
7564,genome
7565,genome
7566,genome
7567,genome
7568,genome
7569,genome
7570,genome
7571,genome
7572,genome
138639,genome
7574,genome
728464,genome
7576,genome
346689,genome
400793,genome
7579,genome
7580,genome
7581,genome
7582,genome
400797,genome
7584,genome
171425,genome
7586,genome
7587,genome
110599583,genome
7589,genome
110599588,genome
7592,genome
7593,genome
7594,genome
728489,genome
7596,genome
7597,genome
728492,genome
254295,genome
100507050,genome
100507055,genome
400818,genome
728498,genome
400823,genome
204219,genome
400830,genome
400831,genome
7617,genome
7620,genome
7621,genome
7625,genome
7626,genome
7627,genome
728524,genome
7629,genome
7633,genome
7634,genome
7637,genome
7638,genome
7639,genome
100507096,genome
728537,genome
171482,genome
7643,genome
7644,genome
138715,genome
138716,genome
171483,genome
171484,genome
7652,genome
138724,genome
728568,genome
7673,genome
7675,genome
400891,genome
7678,genome
7681,genome
728577,genome
7690,genome
7691,genome
7692,genome
7693,genome
7694,genome
7695,genome
200895,genome
7697,genome
728586,genome
7699,genome
7700,genome
7701,genome
7702,genome
7703,genome
7704,genome
7705,genome
7706,genome
7707,genome
171546,genome
7709,genome
7710,genome
7711,genome
7712,genome
100507170,genome
7716,genome
7718,genome
171558,genome
400935,genome
100169851,genome
728621,genome
7726,genome
7727,genome
7728,genome
138799,genome
138802,genome
138803,genome
7732,genome
7733,genome
138804,genome
138805,genome
171568,genome
7737,genome
7738,genome
7739,genome
400954,genome
7741,genome
728637,genome
7743,genome
7745,genome
7746,genome
171586,genome
7748,genome
400961,genome
7750,genome
400966,genome
7752,genome
7753,genome
728642,genome
7755,genome
7756,genome
7757,genome
7760,genome
7761,genome
7762,genome
7763,genome
7764,genome
728656,genome
7766,genome
7767,genome
7768,genome
7769,genome
7770,genome
7771,genome
7772,genome
7773,genome
400986,genome
7775,genome
7776,genome
7779,genome
7780,genome
7781,genome
7782,genome
7783,genome
7784,genome
203447,genome
7786,genome
7789,genome
7791,genome
728689,genome
7798,genome
7799,genome
728695,genome
7802,genome
7804,genome
7805,genome
401024,genome
7809,genome
138881,genome
138882,genome
7812,genome
7813,genome
138883,genome
401027,genome
728712,genome
7818,genome
401036,genome
7827,genome
118568799,genome
7832,genome
100507290,genome
7837,genome
728734,genome
7840,genome
7841,genome
7844,genome
728741,genome
7846,genome
728743,genome
7849,genome
7850,genome
7851,genome
7852,genome
401067,genome
548644,genome
7855,genome
728746,genome
7857,genome
728753,genome
548645,genome
118568804,genome
7862,genome
401081,genome
7866,genome
7867,genome
204474,genome
7869,genome
728763,genome
7871,genome
7873,genome
7874,genome
401089,genome
7879,genome
7881,genome
401097,genome
7884,genome
728780,genome
100507341,genome
401115,genome
7903,genome
7905,genome
401124,genome
7913,genome
7915,genome
7916,genome
7917,genome
7918,genome
7919,genome
7920,genome
401137,genome
7922,genome
7923,genome
401138,genome
728819,genome
401145,genome
7932,genome
7936,genome
401152,genome
728833,genome
7940,genome
7941,genome
7942,genome
728841,genome
7957,genome
728858,genome
100310812,genome
7965,genome
100507421,genome
401190,genome
7975,genome
7976,genome
7978,genome
7979,genome
7980,genome
100507436,genome
7984,genome
7988,genome
7991,genome
401207,genome
7993,genome
7994,genome
139065,genome
139067,genome
728888,genome
100310846,genome
8000,genome
8001,genome
139081,genome
8013,genome
728911,genome
8019,genome
401236,genome
8021,genome
8022,genome
8027,genome
8028,genome
8029,genome
8030,genome
8031,genome
728927,genome
139105,genome
8034,genome
401250,genome
8036,genome
401251,genome
8038,genome
401258,genome
8045,genome
401262,genome
8048,genome
401265,genome
8050,genome
728945,genome
8061,genome
728957,genome
139135,genome
8065,genome
8073,genome
8074,genome
8076,genome
8078,genome
8079,genome
100507537,genome
8082,genome
8085,genome
8086,genome
8087,genome
8089,genome
8091,genome
8092,genome
196996,genome
139170,genome
8099,genome
8100,genome
8106,genome
8110,genome
8111,genome
8115,genome
139189,genome
8120,genome
729020,genome
8125,genome
8128,genome
729025,genome
8131,genome
100507588,genome
8139,genome
8140,genome
139212,genome
100129583,genome
8148,genome
139221,genome
100507607,genome
100507608,genome
8153,genome
139231,genome
8161,genome
729059,genome
8165,genome
255626,genome
8170,genome
401387,genome
8174,genome
8175,genome
8178,genome
170961,genome
401397,genome
401399,genome
8187,genome
8189,genome
8190,genome
729085,genome
8192,genome
8193,genome
204801,genome
255631,genome
401409,genome
729092,genome
100507650,genome
8200,genome
8202,genome
8204,genome
8208,genome
8209,genome
401427,genome
131890,genome
139285,genome
8216,genome
8218,genome
8220,genome
100507679,genome
8224,genome
8225,genome
8226,genome
8227,genome
8228,genome
401447,genome
8233,genome
8237,genome
8239,genome
8241,genome
8242,genome
8243,genome
204851,genome
139322,genome
401466,genome
139324,genome
115482686,genome
401474,genome
92822,genome
8260,genome
8263,genome
8266,genome
8269,genome
8270,genome
139341,genome
8273,genome
8277,genome
401494,genome
401498,genome
255649,genome
8284,genome
8288,genome
8289,genome
8290,genome
8291,genome
8292,genome
8293,genome
8294,genome
8295,genome
401505,genome
100507747,genome
8301,genome
8302,genome
8303,genome
729201,genome
139378,genome
8309,genome
8310,genome
8312,genome
8313,genome
8314,genome
8315,genome
8317,genome
8318,genome
8320,genome
8321,genome
8322,genome
8323,genome
8324,genome
8325,genome
8326,genome
401541,genome
8328,genome
8329,genome
8330,genome
8331,genome
8332,genome
401546,genome
8334,genome
8335,genome
8336,genome
8337,genome
8338,genome
8339,genome
8340,genome
8341,genome
8342,genome
8343,genome
8344,genome
8345,genome
8346,genome
8347,genome
8348,genome
8349,genome
8350,genome
8351,genome
8352,genome
8353,genome
8354,genome
8355,genome
8356,genome
8357,genome
8358,genome
8359,genome
8360,genome
8361,genome
8362,genome
8363,genome
8364,genome
8365,genome
8366,genome
8367,genome
8368,genome
8369,genome
8370,genome
729262,genome
8372,genome
729264,genome
115253422,genome
8379,genome
8382,genome
8383,genome
8386,genome
8387,genome
8388,genome
8390,genome
8392,genome
8394,genome
8395,genome
8396,genome
401612,genome
8398,genome
8399,genome
401613,genome
8402,genome
8403,genome
8404,genome
8405,genome
8406,genome
8407,genome
8408,genome
8409,genome
8411,genome
8412,genome
8416,genome
8417,genome
8419,genome
8424,genome
8425,genome
8427,genome
8428,genome
8431,genome
